id,name,latitude,longitude,elevation
USS0011J02S,"CHALK CREEK NUMBER 2, UT US",40.89,-111.07,2486.6
USS0011J08S,"STRAWBERRY DIVIDE, UT US",40.16,-111.21,2475.9
USS0011J11S,"FARMINGTON, UT US",40.99,-111.82,2438.4
USS0011J12S,"FARMINGTON LOWER, UT US",40.97,-111.81,2066.2
USS0011J21S,"TIMPANOGOS DIVIDE, UT US",40.43,-111.62,2481.1
USS0011J23S,"DANIELS STRAWBERRY, UT US",40.3,-111.26,2449.7
USS0011J32S,"CURRANT CREEK, UT US",40.36,-111.09,2438.4
USS0011J37S,"HARDSCRABBLE, UT US",40.87,-111.72,2209.8
USS0011J42S,"SNOWBIRD, UT US",40.56,-111.66,2938.3
USS0011J46S,"BEAVER DIVIDE, UT US",40.61,-111.1,2523.7
USS0011J52S,"PARLEY S SUMMIT, UT US",40.76,-111.63,2286.0
USS0011J53S,"SMITH AND MOREHOUSE, UT US",40.79,-111.12,2316.5
USS0011J56S,"THAYNES CANYON, UT US",40.62,-111.53,2813.3
USS0011J57S,"BRIGHTON, UT US",40.6,-111.58,2667.0
USS0011J64S,"LOOKOUT PEAK, UT US",40.84,-111.71,2499.4
USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1
USS0011J68S,"PARRISH CREEK, UT US",40.93,-111.81,2359.2
USS0011J69S,"LOUIS MEADOW, UT US",40.83,-111.76,2042.2
USS0011J70S,"CASCADE MOUNTAIN, UT US",40.28,-111.61,2369.5
USS0011K03S,"MAMMOTH COTTONWOOD, UT US",39.68,-111.32,2660.0
USS0011K09S,"SEELEY CREEK, UT US",39.31,-111.43,3020.6
USS0011K13S,"BEAVER DAMS, UT US",39.14,-111.56,2435.4
USS0011K15S,"DILL S CAMP, UT US",39.05,-111.47,2798.7
USS0011K21S,"CLEAR CREEK NUMBER 1, UT US",39.87,-111.28,2715.2
USS0011K22S,"CLEAR CREEK NUMBER 2, UT US",39.89,-111.25,2334.5
USS0011K28S,"RED PINE RIDGE, UT US",39.45,-111.27,2745.9
USS0011K31S,"BUCK FLAT, UT US",39.13,-111.44,2874.3
USS0011K39S,"PICKLE KEG, UT US",39.01,-111.58,2926.1
USS0011K52S,"PAYSON RANGER STATION, UT US",39.93,-111.63,2458.5
USS0011L01S,"FARNSWORTH LAKE, UT US",38.77,-111.68,2951.1
USS0011L04S,"BLACK FLAT U.M. CK, UT US",38.68,-111.6,2884.0
USS0011L05S,"DONKEY RESERVOIR, UT US",38.21,-111.48,2987.0
USS0011L12S,"GOOSEBERRY RANGER STATION, UT US",38.8,-111.68,2423.2
USS0011M03S,"WIDTSOE NUMBER 3, UT US",37.84,-111.88,2938.3
USS0011M06S,"CLAYTON SPRINGS, UT US",37.97,-111.83,3062.9
USS0011P02S,"FORT VALLEY, AZ US",35.27,-111.74,2240.3
USS0011P08S,"SNOWSLIDE CANYON, AZ US",35.34,-111.65,2965.7
USS0011P13S,"FRY, AZ US",35.07,-111.84,2194.6
USS0011R03S,"MORMON MOUNTAIN, AZ US",34.94,-111.52,2286.0
USS0011R05S,"HAPPY JACK, AZ US",34.75,-111.41,2325.6
USS0011R06S,"BAKER BUTTE, AZ US",34.46,-111.41,2225.0
USS0011R10S,"PROMONTORY, AZ US",34.37,-111.01,2417.1
USS0011R12S,"MORMON MOUNTAIN SUMMIT, AZ US",34.97,-111.51,2590.8
USS0012A02S,"DUPUYER CREEK, MT US",48.06,-112.76,1752.6
USS0012B12S,"MOUNT LOCKHART, MT US",47.92,-112.82,1950.7
USS0012B13S,"WALDRON, MT US",47.92,-112.79,1706.9
USS0012B14S,"COPPER CAMP, MT US",47.08,-112.73,2118.4
USS0012B16S,"COPPER BOTTOM, MT US",47.06,-112.6,1585.0
USS0012B17S,"WOOD CREEK, MT US",47.45,-112.81,1816.6
USS0012C11S,"ROCKER PEAK, MT US",46.36,-112.26,2438.4
USS0012C13S,"FROHNER MEADOW, MT US",46.44,-112.19,1975.1
USS0012C22S,"NEVADA RIDGE, MT US",46.84,-112.51,2139.7
USS0012D09S,"BASIN CREEK, MT US",45.8,-112.52,2188.5
USS0012D11S,"MULE CREEK, MT US",45.41,-112.96,2529.8
USS0012E07S,"DIVIDE, MT US",44.79,-112.06,2377.4
USS0012E08S,"BEAGLE SPRINGS, MT US",44.47,-112.98,2697.5
USS0012G17S,"WILDHORSE DIVIDE, ID US",42.76,-112.48,1978.2
USS0012G18S,"OXFORD SPRING, ID US",42.26,-112.13,2054.4
USS0012J06S,"ROCKY BASIN SETTLEME, UT US",40.44,-112.24,2712.7
USS0012J07S,"MINING FORK, UT US",40.49,-112.61,2505.8
USS0012J09S,"DRY FORK, UT US",40.57,-112.17,2161.9
USS0012K01S,"VERNON CREEK, UT US",39.94,-112.41,2255.8
USS0012L04S,"BOX CREEK, UT US",38.51,-112.02,2995.6
USS0012L06S,"KIMBERLY MINE, UT US",38.48,-112.39,2782.5
USS0012L07S,"BIG FLAT, UT US",38.3,-112.36,3154.4
USS0012L12S,"MERCHANT VALLEY, UT US",38.3,-112.44,2652.7
USS0012L15S,"PINE CREEK, UT US",38.88,-112.25,2679.2
USS0012L20S,"JONES CORRAL, UT US",38.07,-112.17,2971.5
USS0012M03S,"WEBSTER FLAT, UT US",37.58,-112.9,2805.1
USS0012M05S,"HARRIS FLAT, UT US",37.49,-112.58,2377.4
USS0012M06S,"LONG VALLEY JCT, UT US",37.49,-112.51,2275.0
USS0012M13S,"CASTLE VALLEY, UT US",37.66,-112.74,2920.0
USS0012M23S,"MIDWAY VALLEY, UT US",37.57,-112.84,2987.0
USS0012M26S,"AGUA CANYON, UT US",37.52,-112.27,2712.7
USS0012P01S,"CHALENDER, AZ US",35.26,-112.06,2164.1
USS0012P02S,"WHITE HORSE LAKE, AZ US",35.14,-112.15,2188.5
USS0013A15S,"BADGER PASS, MT US",48.13,-113.02,2103.1
USS0013A19S,"FLATTOP MOUNTAIN, MT US",48.8,-113.86,1920.2
USS0013A24S,"EMERY CREEK, MT US",48.43,-113.94,1325.9
USS0013A25S,"NOISY BASIN, MT US",48.16,-113.95,1841.0
USS0013A26S,"PIKE CREEK, MT US",48.3,-113.33,1807.5
USS0013A27S,"MANY GLACIER, MT US",48.8,-113.67,1493.5
USS0013B07S,"NORTH FORK JOCKO, MT US",47.27,-113.76,1929.4
USS0013B22S,"KRAFT CREEK, MT US",47.43,-113.78,1447.8
USS0013B24S,"MOSS PEAK, MT US",47.68,-113.96,2066.5
USS0013B25S,"BISSON CREEK, MT US",47.68,-114.0,1499.6
USS0013C01S,"STUART MOUNTAIN, MT US",47.0,-113.93,2255.5
USS0013C03S,"SKALKAHO SUMMIT, MT US",46.24,-113.77,2209.8
USS0013C13S,"BLACK PINE, MT US",46.41,-113.43,2197.6
USS0013C31S,"N FK ELK CREEK, MT US",46.87,-113.28,1905.0
USS0013C33S,"COMBINATION, MT US",46.47,-113.39,1706.9
USS0013C36S,"PETERSON MEADOWS, MT US",46.13,-113.31,2194.6
USS0013C38S,"LUBRECHT FLUME, MT US",46.88,-113.32,1426.5
USS0013C39S,"DALY CREEK, MT US",46.18,-113.85,1761.7
USS0013C43S,"WARM SPRINGS, MT US",46.27,-113.16,2377.4
USS0013C44S,"BARKER LAKES, MT US",46.1,-113.13,2514.6
USS0013D10S,"BLOODY DICK, MT US",45.17,-113.5,2316.5
USS0013D16S,"MOOSE CREEK, ID US",45.67,-113.95,1889.8
USS0013D19S,"DARKHORSE LAKE, MT US",45.17,-113.58,2621.3
USS0013D22S,"SADDLE MOUNTAIN, ID US",45.69,-113.97,2420.1
USS0013D26S,"CALVERT CREEK, MT US",45.88,-113.33,1959.9
USS0013E06S,"MOONSHINE, ID US",44.41,-113.4,2267.7
USS0013E16S,"SCHWARTZ LAKE, ID US",44.85,-113.84,2603.0
USS0013E18S,"MEADOW LAKE, ID US",44.44,-113.32,2788.9
USS0013E23S,"LEMHI RIDGE, MT US",44.99,-113.44,2468.9
USS0013E27S,"HILTS CREEK, ID US",44.02,-113.47,2438.4
USS0013F03S,"BEAR CANYON, ID US",43.74,-113.94,2407.9
USS0013F04S,"GARFIELD RANGER STATION, ID US",43.61,-113.93,1999.5
USS0013F09S,"SWEDE PEAK, ID US",43.63,-113.97,2328.7
USS0013F13S,"SMILEY MOUNTAIN, ID US",43.73,-113.83,2901.7
USS0013G01S,"HOWELL CANYON, ID US",42.32,-113.62,2432.3
USS0013M02S,"LONG FLAT, UT US",37.51,-113.4,2438.4
USS0013M04S,"LITTLE GRASSY, UT US",37.49,-113.85,1859.3
USS0013M05S,"KOLOB, UT US",37.53,-113.05,2806.0
USS0013M06S,"GUTZ PEAK, UT US",37.5,-113.94,2061.4
USS0013M07S,"GARDNER PEAK, UT US",37.4,-113.46,2536.5
USS0014A11S,"GRAVE CREEK, MT US",48.91,-114.77,1310.6
USS0014A12S,"STAHL PEAK, MT US",48.91,-114.86,1837.9
USS0014A14S,"HAND CREEK, MT US",48.31,-114.84,1534.7
USS0014B05S,"SLEEPING WOMAN, MT US",47.18,-114.33,1874.5
USS0014C04S,"SAVAGE PASS, ID US",46.47,-114.63,1880.6
USS0014C05S,"LOLO PASS, ID US",46.63,-114.58,1597.2
USS0014C12S,"TWIN LAKES, MT US",46.14,-114.51,1950.7
USS0014C13S,"TWELVEMILE CREEK, MT US",46.14,-114.45,1706.9
USS0014D02S,"NEZ PERCE CAMP, MT US",45.73,-114.48,1722.1
USS0014E01S,"MILL CREEK SUMMIT, ID US",44.47,-114.49,2682.2
USS0014E04S,"MORGAN CREEK, ID US",44.84,-114.27,2316.5
USS0014F02S,"STICKNEY MILL, ID US",43.86,-114.21,2264.7
USS0014F03S,"LOST WOOD DIVIDE, ID US",43.82,-114.26,2407.9
USS0014F04S,"VIENNA MINE, ID US",43.8,-114.85,2731.0
USS0014F08S,"DOLLARHIDE SUMMIT, ID US",43.6,-114.67,2566.4
USS0014F11S,"SOLDIER RANGER STATION, ID US",43.48,-114.83,1749.6
USS0014F12S,"GALENA SUMMIT, ID US",43.87,-114.71,2676.1
USS0014F16S,"HYNDMAN, ID US",43.71,-114.16,2267.7
USS0014F17S,"GALENA, ID US",43.88,-114.67,2276.9
USS0014F19S,"CHOCOLATE GULCH, ID US",43.77,-114.42,1962.9
USS0014G01S,"BOSTETTER RANGER STATION, ID US",42.16,-114.19,2286.0
USS0014G02S,"MAGIC MOUNTAIN, ID US",42.18,-114.29,2097.0
USS0014K02S,"BERRY CREEK, NV US",39.32,-114.62,2773.7
USS0014K05S,"WARD MOUNTAIN, NV US",39.13,-114.96,2804.2
USS0015A03S,"HAWKINS LAKE, MT US",48.97,-115.95,1966.0
USS0015A05S,"GARVER CREEK, MT US",48.98,-115.82,1295.4
USS0015A08S,"BANFIELD MOUNTAIN, MT US",48.57,-115.45,1706.9
USS0015A12S,"POORMAN CREEK, MT US",48.13,-115.62,1554.5
USS0015B02S,"LOOKOUT, ID US",47.46,-115.71,1566.7
USS0015B09S,"SUNSET, ID US",47.56,-115.82,1688.6
USS0015B14S,"LOST LAKE, ID US",47.07,-115.96,1862.3
USS0015B21S,"HUMBOLDT GULCH, ID US",47.53,-115.78,1295.4
USS0015C04S,"SHANGHI SUMMIT, ID US",46.57,-115.74,1392.9
USS0015C05S,"PIERCE RANGER STATION, ID US",46.49,-115.8,938.8
USS0015C09S,"CRATER MEADOWS, ID US",46.56,-115.29,1816.6
USS0015C10S,"HOODOO BASIN, MT US",46.98,-115.03,1844.0
USS0015C16S,"COOL CREEK, ID US",46.76,-115.3,1914.1
USS0015D01S,"SECESH SUMMIT, ID US",45.19,-115.97,1987.3
USS0015D06S,"MOUNTAIN MEADOWS, ID US",45.7,-115.23,1938.5
USS0015E02S,"BIG CREEK SUMMIT, ID US",44.63,-115.79,2005.6
USS0015E04S,"DEADWOOD SUMMIT, ID US",44.54,-115.56,2090.9
USS0015E08S,"COZY COVE, ID US",44.29,-115.66,1639.8
USS0015E09S,"JACKSON PEAK, ID US",44.05,-115.44,2154.9
USS0015E11S,"BANNER SUMMIT, ID US",44.3,-115.23,2145.8
USS0015F01S,"MORES CREEK SUMMIT, ID US",43.93,-115.67,1859.3
USS0015F04S,"ATLANTA SUMMIT, ID US",43.76,-115.24,2310.4
USS0015F05S,"TRINITY MOUNTAIN, ID US",43.63,-115.44,2368.3
USS0015F06S,"PRAIRIE, ID US",43.51,-115.57,1463.0
USS0015F09S,"CAMAS CREEK DIVIDE, ID US",43.27,-115.35,1740.4
USS0015F14S,"GRAHAM GUARD STA., ID US",43.95,-115.27,1734.3
USS0015G02S,"WILSON CREEK, ID US",42.01,-115.0,2170.2
USS0015H01S,"BEAR CREEK, NV US",41.83,-115.45,2450.6
USS0015H03S,"SEVENTYSIX CREEK, NV US",41.74,-115.47,2164.1
USS0015H04S,"BIG BEND, NV US",41.76,-115.69,2042.2
USS0015H09S,"TAYLOR CANYON, NV US",41.23,-116.03,1889.8
USS0015H14S,"POLE CREEK RANGER STATION, NV US",41.87,-115.25,2539.0
USS0015H24S,"DRAW CREEK, NV US",41.66,-115.32,2194.6
USS0015J01S,"DORSEY BASIN, NV US",40.89,-115.2,2468.9
USS0015J06S,"LAMOILLE NUMBER 3, NV US",40.65,-115.38,2347.0
USS0015J09S,"GREEN MOUNTAIN, NV US",40.38,-115.53,2438.4
USS0015J12S,"CORRAL CANYON, NV US",40.28,-115.53,2590.8
USS0015J15S,"HOLE IN MOUNTAIN, NV US",40.94,-115.1,2407.9
USS0015K03S,"DIAMOND PEAK, NV US",39.56,-115.84,2448.5
USS0015N09S,"BRISTLECONE TRAIL, NV US",36.32,-115.7,2736.8
USS0015N10S,"LEE CANYON, NV US",36.31,-115.68,2629.2
USS0015N11S,"RAINBOW CANYON, NV US",36.25,-115.63,2414.0
USS0016A04S,"MOSQUITO RIDGE, ID US",48.06,-116.23,1585.0
USS0016A08S,"BEAR MOUNTAIN, ID US",48.31,-116.07,1645.9
USS0016A10S,"SCHWEITZER BASIN, ID US",48.37,-116.64,1856.2
USS0016A12S,"HIDDEN LAKE, ID US",48.89,-116.76,1536.2
USS0016A14S,"MYRTLE CREEK, ID US",48.72,-116.46,1072.9
USS0016B14S,"MICA CREEK, ID US",47.15,-116.27,1374.6
USS0016C01S,"SHERWIN, ID US",46.95,-116.34,975.4
USS0016C02S,"MOSCOW MOUNTAIN, ID US",46.81,-116.85,1432.6
USS0016C20S,"ELK BUTTE, ID US",46.84,-116.12,1734.3
USS0016D08S,"WEST BRANCH, ID US",45.07,-116.45,1694.7
USS0016D09S,"BRUNDAGE RESERVOIR, ID US",45.04,-116.13,1905.0
USS0016E05S,"SQUAW FLAT, ID US",44.77,-116.25,1902.0
USS0016E10S,"BEAR SADDLE, ID US",44.61,-116.98,1883.7
USS0016E11S,"BEAR BASIN, ID US",44.95,-116.14,1630.7
USS0016E14S,"VAN WYCK, ID US",44.38,-116.34,1499.6
USS0016E18S,"LONG VALLEY, ID US",44.79,-116.09,1490.5
USS0016F02S,"BOGUS BASIN, ID US",43.76,-116.1,1932.4
USS0016F08S,"REYNOLDS CREEK, ID US",43.29,-116.85,1706.9
USS0016G01S,"SOUTH MOUNTAIN, ID US",42.76,-116.9,1981.2
USS0016G07S,"MUD FLAT, ID US",42.6,-116.56,1746.5
USS0016H02S,"JACK CREEK UPPER, NV US",41.55,-116.01,2209.8
USS0016H04S,"JACKS PEAK, NV US",41.53,-116.01,2566.4
USS0016H05S,"LAUREL DRAW, NV US",41.78,-116.03,2041.2
USS0016H07S,"TOE JAM, NV US",41.32,-116.34,2347.0
USS0016H08S,"FAWN CREEK, NV US",41.82,-116.1,2133.6
USS0016J01S,"LEWIS PEAK, NV US",40.36,-116.86,2255.5
USS0017A01S,"BUNCHGRASS MDW, WA US",48.69,-117.18,1524.0
USS0017B04S,"QUARTZ PEAK, WA US",47.88,-117.09,1432.6
USS0017B06S,"RAGGED MOUNTAIN, ID US",47.86,-117.04,1283.2
USS0017C04S,"SPRUCE SPRINGS, WA US",46.18,-117.54,1737.4
USS0017C05S,"TOUCHET, WA US",46.12,-117.85,1685.5
USS0017C06S,"SOURDOUGH GULCH, WA US",46.24,-117.39,1219.2
USS0017D02S,"ANEROID LAKE NUMBER 2, OR US",45.21,-117.19,2255.5
USS0017D06S,"MOSS SPRINGS, OR US",45.27,-117.69,1755.6
USS0017D07S,"TAYLOR GREEN, OR US",45.08,-117.55,1749.6
USS0017D08S,"SCHNEIDER MEADOWS, OR US",45.0,-117.17,1645.9
USS0017D18S,"MOUNT HOWARD, OR US",45.27,-117.17,2411.0
USS0017D20S,"MILK SHAKES, OR US",45.98,-117.95,1700.8
USS0017H02S,"BUCKSKIN LOWER, NV US",41.75,-117.53,2107.7
USS0017H07S,"LAMANCE CREEK, NV US",41.52,-117.63,1828.8
USS0017H08S,"GRANITE PEAK, NV US",41.67,-117.57,2603.9
USS0017K04S,"BIG CREEK SUM, NV US",39.29,-117.11,2650.2
USS0018A21S,"SENTINEL BUTTE, WA US",48.86,-118.4,1426.5
USS0018D04S,"EMIGRANT SPRINGS, OR US",45.56,-118.45,1158.2
USS0018D06S,"LUCKY STRIKE, OR US",45.27,-118.85,1514.9
USS0018D08S,"CO LINE, OR US",45.19,-118.55,1472.2
USS0018D09S,"BEAVER RESERVOIR, OR US",45.15,-118.22,1569.7
USS0018D19S,"HIGH RIDGE, OR US",45.7,-118.11,1499.6
USS0018D20S,"BOWMAN SPRINGS, OR US",45.36,-118.47,1380.7
USS0018D21S,"WOLF CREEK, OR US",45.07,-118.15,1716.0
USS0018E03S,"EILERTSON MEADOWS, OR US",44.87,-118.11,1679.4
USS0018E05S,"BOURNE, OR US",44.83,-118.19,1783.1
USS0018E08S,"GOLD CENTER, OR US",44.76,-118.31,1649.0
USS0018E09S,"TIPTON, OR US",44.66,-118.43,1569.7
USS0018E16S,"BLUE MOUNTAIN SPRING, OR US",44.25,-118.52,1789.2
USS0018E18S,"LAKE CREEK RANGER STATION, OR US",44.21,-118.64,1597.2
USS0018F01S,"ROCK SPRINGS, OR US",44.01,-118.84,1612.4
USS0018G01S,"SILVIES, OR US",42.75,-118.69,2130.6
USS0018G02S,"FISH CREEK, OR US",42.71,-118.63,2334.8
USS0018H01S,"DISASTER PEAK, NV US",41.97,-118.19,1981.2
USS0019A02S,"SALMON MEADOWS, WA US",48.66,-119.84,1359.4
USS0019A13S,"MOSES MOUNTAIN, WA US",48.36,-119.08,1527.0
USS0019D02S,"ARBUCKLE MOUNTAIN, OR US",45.19,-119.25,1758.7
USS0019D03S,"MADISON BUTTE, OR US",45.11,-119.5,1569.7
USS0019E03S,"DERR., OR US",44.45,-119.93,1783.1
USS0019E07S,"STARR RIDGE, OR US",44.26,-119.02,1600.2
USS0019F01S,"SNOW MOUNTAIN, OR US",43.95,-119.54,1898.9
USS0019K04S,"MARLETTE LAKE, NV US",39.16,-119.9,2401.8
USS0019K07S,"MOUNT ROSE SKI AREA, NV US",39.32,-119.89,2682.5
USS0019K08S,"BIG MEADOW, NV US",39.46,-119.94,2514.3
USS0019L03S,"HAGAN S MEADOW, CA US",38.85,-119.94,2370.1
USS0019L05S,"BLUE LAKES, CA US",38.61,-119.92,2455.8
USS0019L06S,"POISON FLAT, CA US",38.51,-119.63,2357.9
USS0019L07S,"SONORA PASS, CA US",38.31,-119.6,2690.5
USS0019L08S,"LEAVITT MEADOWS, CA US",38.3,-119.55,2194.0
USS0019L13S,"VIRGINIA LAKES RIDGE, CA US",38.07,-119.23,2878.8
USS0019L17S,"LOBDELL LAKE, CA US",38.44,-119.37,2814.2
USS0019L19S,"EBBETTS PASS, CA US",38.55,-119.8,2671.6
USS0019L24S,"HEAVENLY VALLEY, CA US",38.92,-119.92,2615.8
USS0019L38S,"LEAVITT LAKE, CA US",38.28,-119.61,2931.3
USS0019L39S,"SPRATT CREEK, CA US",38.67,-119.82,1863.9
USS0019L40S,"MONITOR PASS, CA US",38.67,-119.61,2532.9
USS0019L41S,"BURNSIDE LAKE, CA US",38.72,-119.89,2477.7
USS0019L42S,"SUMMIT MEADOW, CA US",38.4,-119.54,2838.6
USS0019L43S,"FORESTDALE CREEK, CA US",38.68,-119.96,2443.6
USS0019L44S,"HORSE MEADOW, CA US",38.84,-119.89,2608.2
USS0019L45S,"CARSON PASS, CA US",38.69,-119.99,2546.0
USS0020A05S,"HARTS PASS, WA US",48.72,-120.66,1978.2
USS0020A07S,"THUNDER BASIN, WA US",48.53,-120.99,1316.7
USS0020A09S,"RAINY PASS, WA US",48.52,-120.74,1490.5
USS0020A12S,"PARK CREEK RIDGE, WA US",48.44,-120.92,1402.1
USS0020A23S,"LYMAN LAKE, WA US",48.2,-120.92,1822.7
USS0020A41S,"SWAMP CREEK, WA US",48.57,-120.78,1197.9
USS0020B02S,"BLEWETT PASS, WA US",47.35,-120.68,1292.4
USS0020B07S,"UPPER WHEELER, WA US",47.29,-120.37,1319.8
USS0020B11S,"GROUSE CAMP, WA US",47.28,-120.49,1642.9
USS0020B24S,"POPE RIDGE, WA US",47.99,-120.57,1094.2
USS0020B25S,"TROUGH, WA US",47.23,-120.29,1670.3
USS0020D02S,"INDIAN ROCK, WA US",45.99,-120.81,1633.7
USS0020E02S,"OCHOCO MEADOWS, OR US",44.43,-120.33,1655.1
USS0020G02S,"SUMMER RIM, OR US",42.7,-120.8,2158.0
USS0020G06S,"QUARTZ MOUNTAIN, OR US",42.32,-120.83,1743.5
USS0020G09S,"STRAWBERRY, OR US",42.13,-120.84,1758.7
USS0020G12S,"CRAZYMAN FLAT, OR US",42.64,-120.95,1883.7
USS0020H02S,"CROWDER FLAT, CA US",41.89,-120.75,1575.8
USS0020H06S,"CEDAR PASS, CA US",41.58,-120.3,2142.7
USS0020H12S,"DISMAL SWAMP, CA US",41.99,-120.18,2243.3
USS0020H13S,"ADIN MOUNTAIN, CA US",41.24,-120.79,1886.7
USS0020K03S,"INDEPENDENCE CREEK, CA US",39.49,-120.28,1967.8
USS0020K04S,"INDEPENDENCE CAMP, CA US",39.45,-120.29,2134.5
USS0020K05S,"INDEPENDENCE LAKE, CA US",39.43,-120.31,2545.7
USS0020K13S,"TRUCKEE NUMBER 2, CA US",39.3,-120.18,1983.9
USS0020K25S,"WARD CREEK NUMBER 3, CA US",39.14,-120.22,2028.4
USS0020K27S,"TAHOE CITY CROSS, CA US",39.17,-120.15,2071.7
USS0020K30S,"SQUAW VALLEY G.C., CA US",39.19,-120.26,2447.2
USS0020K31S,"CSS LAB, CA US",39.33,-120.37,2089.4
USS0020L02S,"RUBICON NUMBER 2, CA US",39.0,-120.13,2343.6
USS0020L06S,"ECHO PEAK, CA US",38.85,-120.08,2337.8
USS0020L10S,"FALLEN LEAF, CA US",38.93,-120.05,1900.7
USS0021A01S,"BEAVER PASS, WA US",48.88,-121.26,1106.4
USS0021A07S,"EASY PASS, WA US",48.86,-121.44,1606.3
USS0021A09S,"MARTEN RIDGE, WA US",48.76,-121.7,1072.9
USS0021A28S,"BROWN TOP, WA US",48.93,-121.2,1777.0
USS0021A31S,"WELLS CREEK, WA US",48.87,-121.79,1228.3
USS0021A32S,"ELBOW LAKE, WA US",48.69,-121.91,926.6
USS0021A35S,"HOZOMEEN CAMP, WA US",48.98,-121.08,515.1
USS0021A36S,"MF NOOKSACK, WA US",48.82,-121.93,1514.9
USS0021B01S,"STEVENS PASS, WA US",47.75,-121.09,1204.0
USS0021B04S,"FISH LAKE, WA US",47.54,-121.09,1045.5
USS0021B10S,"STAMPEDE PASS, WA US",47.27,-121.34,1173.5
USS0021B13S,"CORRAL PASS, WA US",47.02,-121.46,1767.8
USS0021B17S,"REX RIVER, WA US",47.3,-121.6,1161.3
USS0021B20S,"TINKHAM CREEK, WA US",47.33,-121.47,911.4
USS0021B21S,"MOUNT GARDNER, WA US",47.36,-121.57,890.0
USS0021B31S,"SAWMILL RIDGE, WA US",47.16,-121.42,1414.3
USS0021B42S,"COUGAR MOUNTAIN, WA US",47.28,-121.67,975.4
USS0021B48S,"ALPINE MEADOWS, WA US",47.78,-121.7,1066.8
USS0021B50S,"LYNN LAKE, WA US",47.2,-121.78,1188.7
USS0021B51S,"SASSE RIDGE, WA US",47.38,-121.06,1322.8
USS0021B55S,"OLALLIE MEADOWS, WA US",47.37,-121.44,1228.3
USS0021B59S,"MEADOWS PASS, WA US",47.28,-121.47,984.5
USS0021B60S,"SKOOKUM CREEK, WA US",47.68,-121.61,1008.9
USS0021B62S,"HUCKLEBERRY CREEK, WA US",47.07,-121.59,685.8
USS0021B63S,"BURNT MOUNTAIN, WA US",47.04,-121.94,1271.0
USS0021C10S,"GREEN LAKE, WA US",46.55,-121.17,1804.4
USS0021C13S,"SURPRISE LAKES, WA US",46.09,-121.76,1307.6
USS0021C14S,"POTATO HILL, WA US",46.35,-121.51,1374.6
USS0021C17S,"MORSE LAKE, WA US",46.91,-121.48,1649.0
USS0021C20S,"SPENCER MEADOW, WA US",46.18,-121.93,1036.3
USS0021C26S,"LONE PINE, WA US",46.27,-121.96,1197.9
USS0021C28S,"WHITE PASS E.S., WA US",46.64,-121.38,1353.3
USS0021C33S,"PIGTAIL PEAK, WA US",46.62,-121.39,1767.8
USS0021C35S,"PARADISE, WA US",46.78,-121.75,1563.6
USS0021C38S,"BUMPING RIDGE, WA US",46.81,-121.33,1405.1
USS0021C39S,"LOST HORSE, WA US",46.36,-121.08,1560.6
USS0021C40S,"MOWICH, WA US",46.93,-121.95,963.2
USS0021C41S,"CAYUSE PASS, WA US",46.87,-121.53,1597.2
USS0021C42S,"PEPPER CREEK, WA US",46.1,-121.96,652.3
USS0021D01S,"GREENPOINT, OR US",45.62,-121.7,1008.9
USS0021D04S,"RED HILL, OR US",45.46,-121.7,1344.2
USS0021D08S,"MOUNT HOOD TEST SITE, OR US",45.32,-121.72,1636.8
USS0021D12S,"CLEAR LAKE, OR US",45.19,-121.69,1161.3
USS0021D13S,"CLACKAMAS LAKE, OR US",45.1,-121.75,1036.3
USS0021D14S,"PEAVINE RIDGE, OR US",45.04,-121.93,1042.4
USS0021D33S,"BLAZED ALDER, OR US",45.43,-121.86,1112.5
USS0021D35S,"MUD RIDGE, OR US",45.25,-121.74,1240.5
USS0021E04S,"MARION FORKS, OR US",44.59,-121.97,789.4
USS0021E05S,"SANTIAM JCT., OR US",44.44,-121.95,1140.0
USS0021E06S,"HOGG PASS, OR US",44.42,-121.86,1460.0
USS0021E07S,"MCKENZIE, OR US",44.21,-121.87,1453.9
USS0021E13S,"THREE CREEKS MEADOW, OR US",44.14,-121.64,1734.3
USS0021F10S,"NEW CRESCENT LAKE, OR US",43.51,-121.98,1496.6
USS0021F12S,"SILVER CREEK, OR US",42.96,-121.18,1749.6
USS0021F21S,"IRISH TAYLOR, OR US",43.8,-121.95,1688.6
USS0021F22S,"CHEMULT ALTERNATE, OR US",43.23,-121.81,1478.3
USS0021G03S,"TAYLOR BUTTE, OR US",42.69,-121.43,1533.1
USS0021G04S,"GERBER RESERVOIR, OR US",42.21,-121.13,1490.5
USS0021G16S,"SWAN LAKE MOUNTAIN, OR US",42.41,-121.68,2081.8
USS0021G17S,"SUN PASS, OR US",42.79,-121.98,1645.9
USS0022C09S,"JUNE LAKE, WA US",46.15,-122.15,1048.5
USS0022C10S,"SHEEP CANYON, WA US",46.19,-122.25,1216.2
USS0022C12S,"SPIRIT LAKE, WA US",46.26,-122.18,1072.9
USS0022C13S,"SWIFT CREEK, WA US",46.16,-122.18,1353.3
USS0022D01S,"CALAMITY, WA US",45.9,-122.22,762.0
USS0022D02S,"NORTH FORK, OR US",45.55,-122.0,932.7
USS0022D03S,"SOUTH FORK BULL RUN, OR US",45.45,-122.03,819.9
USS0022E07S,"JUMP OFF JOE, OR US",44.39,-122.17,1072.9
